121.4361245976,31.0330998743
121.4385948116,31.0239802175
121.4361245976,31.0330998743
121.4357811177,31.0329692421
121.4361245976,31.0330998743
121.4358300442,31.0329901914
121.4361245976,31.0330998743
121.4361385765,31.0331068602
121.4361385765,31.0331068602
121.4358240547,31.0330052079
121.4361385765,31.0331068602
121.4358130668,31.0329491894
121.4361385765,31.0331068602
121.4360766288,31.0325976445
121.4357831122,31.0329422239
121.4361475607,31.0330858363
121.4361395243,31.0325205179
121.4361475607,31.0330858363
121.4361395243,31.0325205179
121.4358110746,31.0330042240
121.4361475607,31.0330858363
121.4361395243,31.0325205179
121.4358510143,31.0330181807
121.4361345807,31.0330838520
121.4357931017,31.0329982436
121.4361345807,31.0330838520
121.4357990925,31.0329982359
121.4361345807,31.0330838520
121.4361345807,31.0330838520
121.4358050835,31.0330012299
121.4361156121,31.0331058895
121.4361156121,31.0331058895
121.4358260482,31.0329661826
121.4361156121,31.0331058895
121.4358390269,31.0329511571
121.4361156121,31.0331058895
121.4416066021,31.0249183406
121.4357950974,31.0329842329
121.4361525534,31.0330918333
121.4358170660,31.0330112203
121.4361525534,31.0330918333
121.4357891042,31.0329552237
121.4361525534,31.0330918333
121.4358080774,31.0329832156
121.4361525534,31.0330918333
121.4359847701,31.0325837554
121.4358450220,31.0330011785
121.4361395738,31.0330938514
121.4359847701,31.0325837554
121.4361395738,31.0330938514
121.4359847701,31.0325837554
121.4361395738,31.0330938514
121.4359847701,31.0325837554
121.4357781212,31.0329572390
121.4361325859,31.0331078686
121.4361325859,31.0331078686
121.4358100747,31.0329882159
121.4361295898,31.0330988673
121.4370323355,31.0235060844
121.4358280496,31.0330172097
121.4361295898,31.0330988673
121.4384430616,31.0239284000
121.4370323355,31.0235060844
121.4384430616,31.0239284000
121.4358040853,31.0330042330
121.4361295898,31.0330988673
121.4555901472,31.0340903548
121.4413400869,31.0248997366
121.4358240544,31.0330022061
121.4361315869,31.0331008658
121.4359867652,31.0325637412
121.4358240544,31.0330022061
121.4361315869,31.0331008658
121.4359867652,31.0325637412
121.4361315869,31.0331008658
121.4359867652,31.0325637412
121.4354925303,31.0326334157
121.4354246253,31.0325374461
121.4384460622,31.0239934338
121.4412582275,31.0248058062
121.4354925303,31.0326334157
121.4354246253,31.0325374461
121.4384460622,31.0239934338
121.4412582275,31.0248058062
121.4363044665,31.0232579023
121.4354925303,31.0326334157
121.4354246253,31.0325374461
121.4354495896,31.0325634296
121.4354495896,31.0325634296
121.4570352547,31.0309915135
121.4354495896,31.0325634296
121.4570352547,31.0309915135
121.4354495896,31.0325634296
121.4353936753,31.0325715052
121.4570103223,31.0310415957
121.4570103223,31.0310415957
121.4570103223,31.0310415957
121.4570103223,31.0310415957
121.4322853543,31.0350006475
121.4385289244,31.0240053247
121.4322853543,31.0350006475
121.4385289244,31.0240053247
121.4385938177,31.0240312487
121.4385019713,31.0240243736
121.4385209332,31.0239523049
121.4385938177,31.0240312487
121.4385019713,31.0240243736
121.4385938177,31.0240312487
121.4361556949,31.0232140707
121.4354885333,31.0325973998
121.4354885333,31.0325973998
121.4354885333,31.0325973998
121.4415736633,31.0249283969
121.4415107758,31.0248994762
121.4341957176,31.0355867456
121.4341957176,31.0355867456
121.4361242309,31.0288504007
121.4385289251,31.0240133293
121.4320067231,31.0349159119
121.4383022954,31.0239135879
121.4383022954,31.0239135879
121.4413490649,31.0248346850
121.4356732520,31.0326071698
121.4356732520,31.0326071698
121.4356732520,31.0326071698
121.4360985942,31.0325926130
121.4385149462,31.0239863332
121.4385149462,31.0239863332
121.4384161111,31.0239794675
121.4392157792,31.0242264804
121.4392157792,31.0242264804
121.4383811655,31.0239324889
121.4392157792,31.0242264804
121.4392157792,31.0242264804
121.4391938174,31.0242325153
121.4416794751,31.0249942732
121.4383901508,31.0239364787
121.4383901508,31.0239364787
121.4383901508,31.0239364787
121.4355594232,31.0325742961
121.4385698580,31.0240322830
121.4385698580,31.0240322830
121.4392167798,31.0242524941
121.4383901542,31.0239755015
121.4392167798,31.0242524941
121.4384121141,31.0239364480
121.4383901542,31.0239755015
121.4362240752,31.0288482695
121.4392167798,31.0242524941
121.4385588740,31.0240032814
121.4385588740,31.0240032814
121.4385169403,31.0239563128
121.4384580393,31.0239593972
121.4385169403,31.0239563128
121.4385169403,31.0239563128
121.4392357477,31.0242574699
121.4385169403,31.0239563128
121.4392357477,31.0242574699
121.4384370755,31.0239724341
121.4392357477,31.0242574699
121.4384370755,31.0239724341
121.4392357477,31.0242574699
121.4384370755,31.0239724341
121.4383781725,31.0239555065
121.4391558787,31.0241915457
121.4356962071,31.0324950752
121.4391558787,31.0241915457
121.4391558787,31.0241915457
121.4391558787,31.0241915457
121.4417233947,31.0249972074
121.4417233947,31.0249972074
121.4355694039,31.0325272560
121.4355803874,31.0325302437
121.4354915263,31.0325693797
121.4354705589,31.0325764105
121.4362805031,31.0232479278
121.4353587337,31.0326335856
121.4354096489,31.0325464704
121.4383751793,31.0239765230
121.4354805506,31.0326574449
121.4383142785,31.0239485916
121.4383751793,31.0239765230
121.4383971416,31.0239644853
121.4355164847,31.0325283241
121.4323312872,31.0349465640
121.4414868181,31.0248835035
121.4384829982,31.0239683674
121.4362415646,31.0232549828
121.4381425586,31.0238857936
121.4354955223,31.0325933886
121.4355704053,31.0325612745
121.4355604257,31.0326203216
121.4342136911,31.0355827214
121.4354326184,31.0325974709
121.4383961431,31.0239624855
121.4354286327,31.0326935319
121.4320806237,31.0349158290
121.4320686410,31.0349298506
121.4354286327,31.0326935319
121.4354286327,31.0326935319
121.4379688414,31.0238340035
121.4383022953,31.0239125873
121.4385259321,31.0240363470
121.4356353132,31.0326432393
121.4385259321,31.0240363470
121.4356353132,31.0326432393
121.4356353132,31.0326432393
121.4356353132,31.0326432393
121.4321625147,31.0349327467
121.4320336877,31.0349258875
121.4320336877,31.0349258875
121.4361616871,31.0232310729
121.4320336877,31.0349258875
121.4320336877,31.0349258875
121.4320456717,31.0349268746
121.4320826229,31.0349378395
121.4355534269,31.0325112671
121.4355534269,31.0325112671
121.4415317410,31.0249404681
121.4416495263,31.0249512940
121.4355753950,31.0325302501
121.4355803847,31.0324992257
121.4414758424,31.0249325489
121.4355753950,31.0325302501
121.4355753950,31.0325302501
121.4355753950,31.0325302501
121.4355274722,31.0325773386
121.4355274722,31.0325773386
121.4355274722,31.0325773386
121.4355274722,31.0325773386
121.4385179464,31.0240463640
121.4383701868,31.0239675247
121.4356123381,31.0325252000
121.4356123381,31.0325252000
121.4356123381,31.0325252000
121.4362984759,31.0232579102
121.4356123381,31.0325252000
121.4360348792,31.0231742043
